,index_,tree_name,r_glcm_mean,r_mean_homogeneity,r_mean_contrast,r_mean_dissimilarity,r_mean_ASM,r_mean_correlation,r_mean_energy,g_glcm_mean,g_mean_homogeneity,g_mean_contrast,g_mean_dissimilarity,g_mean_ASM,g_mean_correlation,g_mean_energy,b_glcm_mean,b_mean_homogeneity,b_mean_contrast,b_mean_dissimilarity,b_mean_ASM,b_mean_correlation,b_mean_energy,RE_glcm_mean,RE_mean_homogeneity,RE_mean_contrast,RE_mean_dissimilarity,RE_mean_ASM,RE_mean_correlation,RE_mean_energy,NIR_glcm_mean,NIR_mean_homogeneity,NIR_mean_contrast,NIR_mean_dissimilarity,NIR_mean_ASM,NIR_mean_correlation,NIR_mean_energy,Wideband_Red_MEAN_I_mean,Wideband_Red_MEAN_I_median,Wideband_Red_MEAN_I_25th,Wideband_Red_MEAN_I_75th,Wideband_Green_MEAN_I_mean,Wideband_Green_MEAN_I_median,Wideband_Green_MEAN_I_25th,Wideband_Green_MEAN_I_75th,Wideband_Blue_NONE_mean,Wideband_Blue_NONE_median,Wideband_Blue_NONE_25th,Wideband_Blue_NONE_75th,Wideband_Blue_MEAN_I_mean,Wideband_Blue_MEAN_I_median,Wideband_Blue_MEAN_I_25th,Wideband_Blue_MEAN_I_75th,RedEdge_NONE_mean,RedEdge_NONE_median,RedEdge_NONE_25th,RedEdge_NONE_75th,RedEdge_HOMOGENEITY_mean,RedEdge_HOMOGENEITY_median,RedEdge_HOMOGENEITY_25th,RedEdge_HOMOGENEITY_75th,RedEdge_MEAN_I_mean,RedEdge_MEAN_I_median,RedEdge_MEAN_I_25th,RedEdge_MEAN_I_75th,Blue_HOMOGENEITY_mean,Blue_HOMOGENEITY_median,Blue_HOMOGENEITY_25th,Blue_HOMOGENEITY_75th,Blue_ASM_mean,Blue_ASM_median,Blue_ASM_25th,Blue_ASM_75th,Blue_MEAN_I_mean,Blue_MEAN_I_median,Blue_MEAN_I_25th,Blue_MEAN_I_75th,NIR_NONE_mean,NIR_NONE_median,NIR_NONE_25th,NIR_NONE_75th,NIR_HOMOGENEITY_mean,NIR_HOMOGENEITY_median,NIR_HOMOGENEITY_25th,NIR_HOMOGENEITY_75th,NIR_MEAN_I_mean,NIR_MEAN_I_median,NIR_MEAN_I_25th,NIR_MEAN_I_75th,Red_HOMOGENEITY_mean,Red_HOMOGENEITY_median,Red_HOMOGENEITY_25th,Red_HOMOGENEITY_75th,Red_MEAN_I_mean,Red_MEAN_I_median,Red_MEAN_I_25th,Red_MEAN_I_75th,Green_NONE_mean,Green_NONE_median,Green_NONE_25th,Green_NONE_75th,Green_HOMOGENEITY_mean,Green_HOMOGENEITY_median,Green_HOMOGENEITY_25th,Green_HOMOGENEITY_75th,Green_MEAN_I_mean,Green_MEAN_I_median,Green_MEAN_I_25th,Green_MEAN_I_75th
38,5,Spathodea Campanulatum,99.63605054365404,0.085345083927056,468.6231435835207,15.310059724169552,0.0001687360179312,0.8367167016373599,0.012957359032213,102.01326604172424,0.0893966336868964,464.75586490509306,15.128846815319068,0.0002063748994255,0.8400212023744309,0.0143262691358711,48.60849669278264,0.0685565861103271,517.0422808662804,16.70893265144536,0.0001112815896162,0.816263445319509,0.0105265220100401,41.06170997146468,0.1366699946996837,143.696036338093,8.567905092869786,0.0002834747858342,0.9166300423515916,0.0167927058290497,54.16374806045513,0.1417480969338649,142.30980716025317,8.368213156694377,0.0002896746135983,0.9298773732833664,0.0169747677271757,0.7943453748223147,0.8049226143249891,0.4080007121540965,0.4081099909152664,0.3333077799684956,0.0726205406147568,0.3312603338808135,0.5451494625020489,0.1122863980193979,0.0219810828741732,0.4273173588137105,0.0742047391173823,0.425962939244854,0.3373506467481946,0.0373758238536392,0.0808339488182289,0.2077018483433821,0.0772812933532858,0.80419921875,0.81689453125,0.41015625,0.412841796875,0.3378583341836929,0.068115234375,0.333251953125,0.54296875,0.10003662109375,0.022064208984375,0.4377993494272232,0.06768798828125,0.4296875,0.333251953125,0.0372314453125,0.0779108479619026,0.20263671875,0.07781982421875,0.7607421875,0.77587890625,0.3046875,0.372314453125,0.2580506354570389,0.053924560546875,0.296630859375,0.489501953125,0.07733154296875,0.01959228515625,0.3533211350440979,0.052398681640625,0.387451171875,0.2841796875,0.0312042236328125,0.0572122307494282,0.172607421875,0.06787109375,0.84033203125,0.84912109375,0.51171875,0.44873046875,0.4113054499030113,0.0872802734375,0.3701171875,0.60205078125,0.1378173828125,0.024383544921875,0.5100841522216797,0.09033203125,0.47021484375,0.3828125,0.0435791015625,0.1009441725909709,0.238037109375,0.08709716796875
39,6,Terminalia Catappa,98.99620385309343,0.0991543553675206,563.6546938812867,15.90946419579472,0.0001882563507777,0.8449208083088986,0.0136847900319802,108.89245868218792,0.1261705126382994,533.0511327484404,15.184122680640847,0.0008213051909579,0.831716132255957,0.0285617615331087,39.00453566979079,0.067147844985144,599.1255983096137,17.748075103763988,0.000104970880724,0.7915121047637836,0.0102242880786338,47.51495072553244,0.1262492375971183,242.62723638358528,10.555955407089956,0.0001988927023395,0.897783763154597,0.0140623688891126,57.75292825627831,0.1487140562982607,173.4715426902928,8.815397660201095,0.0002775044332557,0.9097762825251304,0.0166098401746298,0.7791578870703797,0.8310156619670384,0.3337133948590184,0.3342915818782299,0.3830187369279175,0.058102123387318,0.3808630875210269,0.4777106298917605,0.0757248851310857,0.0258396652254443,0.4502435360017252,0.0695995323758126,0.448523571116863,0.2739939519371921,0.0436325457903597,0.1172071221352935,0.1263461620238379,0.1138850396872339,0.7861328125,0.83935546875,0.328125,0.33447265625,0.3826887458562851,0.05596923828125,0.37890625,0.47900390625,0.07098388671875,0.0255584716796875,0.4518651366233825,0.06689453125,0.4443359375,0.27197265625,0.042755126953125,0.1104508154094219,0.12158203125,0.11236572265625,0.73828125,0.79443359375,0.2265625,0.294921875,0.2847230732440948,0.0457763671875,0.332275390625,0.435791015625,0.057525634765625,0.02239990234375,0.3686791360378265,0.053863525390625,0.3984375,0.2347412109375,0.036041259765625,0.0715925730764865,0.101806640625,0.09539794921875,0.830078125,0.876953125,0.43359375,0.372802734375,0.4762618765234947,0.06866455078125,0.429931640625,0.5205078125,0.08831787109375,0.029205322265625,0.5342176407575607,0.08245849609375,0.4990234375,0.30859375,0.05047607421875,0.1547160074114799,0.1446533203125,0.1312255859375
40,7,Spathodea Campanulatum,64.5134230043629,0.0687465588375818,527.2075584195138,16.905393537192207,9.429334575312402e-05,0.8620590501932763,0.0096892942694505,75.35239490847447,0.0688726415941448,530.6664601272764,16.917684237010153,9.365069558975088e-05,0.8682628837470224,0.0096565456444107,35.33849129755429,0.0698822506745158,478.9694452906,16.29631825909376,0.0001155751425099,0.8192981726112614,0.0107283264226612,31.493039265873115,0.1869495211846818,68.70338497799779,5.855016908445161,0.0004619029053808,0.9504203141733136,0.021431379128432,49.07950740595979,0.173686903825514,85.61405045177659,6.396452678718032,0.0003249560207864,0.9607771828032318,0.0179756264949033,0.5376469248083466,0.6208087829606503,0.3154318442300057,0.316561655725018,0.2617428186373952,0.0897924380194871,0.2606582984270217,0.6446405768249522,0.2067161568956619,0.0151198876135112,0.397171698089808,0.0817139630116654,0.3972778290021348,0.5582870339136827,0.0143809778944322,0.0467447210861465,0.3072028802717266,0.0432770266485923,0.54638671875,0.62890625,0.3203125,0.32177734375,0.2607597410678863,0.0843505859375,0.258544921875,0.63916015625,0.1734619140625,0.0150222778320312,0.410876452922821,0.07708740234375,0.39794921875,0.55322265625,0.0144729614257812,0.0424517579376697,0.2998046875,0.041748046875,0.48095703125,0.5595703125,0.2109375,0.263671875,0.1882693171501159,0.06854248046875,0.210205078125,0.58935546875,0.1376953125,0.0115127563476562,0.3059645816683769,0.058074951171875,0.329833984375,0.50830078125,0.0108413696289062,0.0299223233014345,0.250732421875,0.033477783203125,0.603515625,0.69091796875,0.421875,0.374755859375,0.330006293952465,0.1048583984375,0.308837890625,0.68798828125,0.2254638671875,0.0187187194824218,0.4918354228138923,0.0994873046875,0.467041015625,0.5986328125,0.0178985595703125,0.0597035875543952,0.349365234375,0.0518798828125
41,8,Shorea Leprosula,74.41503350473366,0.1346531914422967,208.55071399089823,10.156860815827113,0.0003013431705164,0.8976083945630506,0.0173248317781561,82.45365551425319,0.133189412677845,215.03681389378568,10.307918632120195,0.0002945363169335,0.9146063813878746,0.0171280624054089,27.697097312914707,0.1349220872719468,196.1375805830077,9.943478461420307,0.0004601124922616,0.8254398187555905,0.0214064965048399,24.6007353964087,0.2749107508174068,40.47395041237543,4.327532330174124,0.001601950685793,0.9540804949393028,0.0399014752453942,33.25810603323268,0.2462049162576518,48.27746176805873,4.772703639899669,0.0010380744109996,0.9583758385955008,0.0321168990231021,0.6091361130340189,0.6681965115704114,0.2291847969409282,0.228426621835443,0.2132071241469197,0.07986934677961,0.2107031971090453,0.7237613726265822,0.3069235757433412,0.0113434224189082,0.2839539924848683,0.0716242053840733,0.2810873941027162,0.609603482660865,0.0175439923121456,0.0548144063428987,0.2558635985297995,0.0515513939193532,0.61083984375,0.667236328125,0.21484375,0.2288818359375,0.2147444188594818,0.0804443359375,0.2100830078125,0.720703125,0.28369140625,0.011322021484375,0.2892713844776153,0.072357177734375,0.280517578125,0.6181640625,0.01763916015625,0.0525135062634944,0.259033203125,0.0511474609375,0.5867919921875,0.64013671875,0.16015625,0.2125244140625,0.1573260053992271,0.064697265625,0.1915283203125,0.6844482421875,0.245574951171875,0.0104503631591796,0.2197363227605819,0.059234619140625,0.2587890625,0.5576171875,0.016571044921875,0.0376742156222462,0.223602294921875,0.045989990234375,0.6298828125,0.697265625,0.28515625,0.2427978515625,0.2673125714063644,0.093994140625,0.227447509765625,0.76025390625,0.3564453125,0.012176513671875,0.3468710780143738,0.0841064453125,0.30126953125,0.65869140625,0.01873779296875,0.0696366745978593,0.291748046875,0.05670166015625
42,9,Syzygium Polyanthum,68.92522765631756,0.0960652724762468,272.2244873642948,12.000481223778266,0.0001717614096215,0.9023087328544588,0.0130791327665749,79.27557797202208,0.0967324364069572,271.5974173151927,11.953432224456774,0.0001747167975976,0.900761820829466,0.0131920088952198,31.74140869859141,0.0967365131896775,251.30965548068656,11.669064903814435,0.0002418344734899,0.8248348117543416,0.0155197022472473,30.892441794404466,0.2532794895489672,34.00142207662726,3.9000376953678737,0.0009508924403181,0.9527593031910372,0.0307529426043922,45.809698045599966,0.2661849975775349,34.34244696225964,3.690306967665389,0.0008784617301038,0.9639595319721151,0.0295600944465388,0.5685155815631541,0.6527586229804422,0.2680212830324437,0.2716638649901066,0.2535233147754244,0.1423493325928628,0.2549013881393904,0.7547796883176348,0.3333801045959249,0.0144651330122456,0.3630236342525931,0.1422646147739444,0.3653688759157509,0.6120343570120356,0.0174266368041545,0.054491461048313,0.3570461462830324,0.0518613518875098,0.58251953125,0.666015625,0.265625,0.276123046875,0.252681016921997,0.1427001953125,0.259765625,0.75341796875,0.306396484375,0.0148391723632812,0.3671448826789856,0.1456298828125,0.370361328125,0.61181640625,0.0175323486328125,0.0507273338735103,0.3427734375,0.052520751953125,0.509765625,0.5966796875,0.1953125,0.238525390625,0.2084611132740974,0.12255859375,0.221923828125,0.7158203125,0.25439453125,0.0117111206054687,0.3139235973358154,0.116943359375,0.327880859375,0.55322265625,0.0131988525390625,0.0393843287602067,0.29833984375,0.04034423828125,0.63232421875,0.71484375,0.33203125,0.302734375,0.2990563064813614,0.16162109375,0.28955078125,0.79736328125,0.392578125,0.0168609619140625,0.4166532531380653,0.1669921875,0.40576171875,0.671875,0.0211944580078125,0.06631032936275,0.4228515625,0.062347412109375
43,10,Cinnamomum Iners,88.76948044645252,0.0792930562156218,408.8082269685402,14.79710053546848,0.0001260115340608,0.885030554763103,0.0112002873068326,94.96063491007956,0.0834121539681916,403.30212574677614,14.62075071339455,0.0001480177331725,0.8858910435330586,0.0121339348421187,29.70509416410161,0.074799031492411,386.4915611261218,14.775759144544748,0.0001573903466687,0.8082335844678699,0.0125197209248817,36.77131464729152,0.1620263985358284,78.93873115819122,6.549940374956855,0.0004158342340268,0.93748475339227,0.0203333703117748,50.18128067115392,0.1781600013688767,61.43855260029589,5.769601058695536,0.0004763778011151,0.9513102262204728,0.021763888445238,0.7111503519448554,0.7541571661340366,0.2546296131629865,0.2554952527532556,0.2966892219071761,0.0720849329879463,0.2952894938354816,0.6134292182253728,0.1726640064063804,0.0169236440562326,0.3904457368349265,0.0753826884093075,0.3905862874367483,0.3695934818695344,0.0285996897953831,0.0828963813122642,0.1748480162550714,0.0795036285235981,0.72314453125,0.7685546875,0.2421875,0.248779296875,0.2942381650209427,0.068084716796875,0.2978515625,0.611328125,0.158447265625,0.0169830322265625,0.3929956406354904,0.0716552734375,0.39501953125,0.366455078125,0.0287628173828125,0.0780785158276557,0.1658935546875,0.08026123046875,0.6669921875,0.71533203125,0.1640625,0.228515625,0.2232328094542026,0.055908203125,0.262939453125,0.56640625,0.133544921875,0.0149612426757812,0.3225492388010025,0.05682373046875,0.357177734375,0.322509765625,0.0243072509765625,0.0525932563468813,0.14208984375,0.06854248046875,0.76025390625,0.8037109375,0.3359375,0.278564453125,0.3701537847518921,0.08270263671875,0.331298828125,0.66064453125,0.192138671875,0.018951416015625,0.4651826918125152,0.08929443359375,0.430908203125,0.409423828125,0.033111572265625,0.1084533166140317,0.1962890625,0.0908203125
44,11,Clausena Excavata,68.97024869757689,0.0871879903575209,301.1794369168468,12.812201560926605,0.0001865345409444,0.8739321157271318,0.0136324282039778,82.74815331223965,0.0874601980742967,303.73289130968266,12.844004610143104,0.0001878327203388,0.8778926232651577,0.013679152581003,25.795200674901984,0.0888531185221427,272.5690146360592,12.335078746308804,0.0002501933807807,0.7972299981519975,0.0157875980657743,34.81676878576941,0.2184448160170923,39.43148265236276,4.548630212937585,0.0007482517096782,0.9512888908846632,0.0272705577762025,49.689668489633625,0.2165017122620585,40.07044693502439,4.580738866244701,0.0006999510902478,0.9573853769563172,0.0263785225101044,0.5697427619485295,0.6751993910845588,0.2194738051470588,0.2178817210477941,0.2873931911763023,0.0963983531278722,0.2845529067095588,0.734298828125,0.3022515510110294,0.0137820461497587,0.3978377379810109,0.0918592816521139,0.3954094669117647,0.6205234662224265,0.0152482353659237,0.0591864273110952,0.3024132869944853,0.0555088788200827,0.57568359375,0.68115234375,0.21484375,0.212890625,0.2894642949104309,0.09747314453125,0.281005859375,0.7314453125,0.290283203125,0.0137939453125,0.3990063667297363,0.091064453125,0.39208984375,0.62548828125,0.0152969360351562,0.0590654555708169,0.303466796875,0.055450439453125,0.5419921875,0.64306640625,0.15234375,0.2015380859375,0.2378146685659885,0.08050537109375,0.255859375,0.7060546875,0.255126953125,0.0125045776367187,0.3433701619505882,0.0740966796875,0.36376953125,0.59375,0.013702392578125,0.046093706972897,0.275390625,0.049560546875,0.6025390625,0.712890625,0.28125,0.230712890625,0.3402034640312195,0.112060546875,0.318115234375,0.7646484375,0.33990478515625,0.015228271484375,0.4543033987283706,0.10919189453125,0.43212890625,0.6533203125,0.016998291015625,0.0720277167856693,0.331787109375,0.0618896484375
45,12,Cinnamomum Iners,92.43246971004848,0.096246065583473,276.4835394915823,12.09902051078418,0.0001776391705152,0.894014133764252,0.0132997045748952,102.29701079766028,0.1031910232894992,264.18556390682085,11.7608873551205,0.0002277961472496,0.8934908410691293,0.0150545195511336,40.88867022930542,0.0871641234828938,286.83304812203926,12.608618116290392,0.000178139047313,0.854489127336691,0.013318690365438,50.026499846121126,0.161603166825711,78.003658320148,6.501620998273559,0.0003386404914373,0.9568609053972256,0.0183515678390514,65.7323404607805,0.173697725443723,64.72879014936626,5.929586614610663,0.0003974300349684,0.9635101723531214,0.0198817962282258,0.7327169996692289,0.8044853259671119,0.3354971805695564,0.3364525185861895,0.3970153660031276,0.0781077426479708,0.3989888271208732,0.5885890689972908,0.1453070351385301,0.0229171245328841,0.5105733739647774,0.0846809928647933,0.5133704154722152,0.4011009413196194,0.0313850685857957,0.0957757855347553,0.1955413553791661,0.0931691828081684,0.73828125,0.81298828125,0.33984375,0.33935546875,0.4055948704481125,0.07708740234375,0.406494140625,0.59326171875,0.140625,0.02294921875,0.5233289897441864,0.08355712890625,0.52197265625,0.4033203125,0.0308074951171875,0.0941103734076023,0.1937255859375,0.0941162109375,0.6982421875,0.7607421875,0.25390625,0.301513671875,0.3136088848114013,0.061676025390625,0.33392333984375,0.54638671875,0.115966796875,0.0194854736328125,0.433094784617424,0.06646728515625,0.450927734375,0.35302734375,0.0270233154296875,0.0688895136117935,0.1646728515625,0.0777587890625,0.775390625,0.8564453125,0.421875,0.370849609375,0.484577402472496,0.093017578125,0.465087890625,0.6376953125,0.1712646484375,0.0264892578125,0.5968597084283829,0.102783203125,0.57861328125,0.45654296875,0.03515625,0.1180827114731073,0.2254638671875,0.1077880859375
46,13,Cratoxylum Formosum,106.76402576763483,0.1306267006720332,266.71691901395894,10.825020255665734,0.0003453841525127,0.8940257955698492,0.0185313876458348,114.60900665410252,0.1507308035265786,255.9500867354139,10.392463329022366,0.0009402683260713,0.8809100365642395,0.0305680695309311,37.42480506179501,0.0935239284731034,284.77866704061233,12.213291354255094,0.000168355685555,0.881073367095905,0.0129421049159542,53.22221301952317,0.1588581055330065,98.0155698119502,6.933336390411503,0.0003616367070784,0.937990679907052,0.0189571142041627,66.19590187035975,0.1800644007115178,78.37086109716857,6.080620746928016,0.0004528244071175,0.9427291166519074,0.0212125864909161,0.8194505577638868,0.8627115898204254,0.3088855525219987,0.3093475840512796,0.4177557998201338,0.0701709461991401,0.4166211946440672,0.5597185749890743,0.1339035247572557,0.024666024393289,0.5081102715035998,0.0790236589070913,0.5072916602728728,0.3142776153583634,0.044893473248149,0.1271179931042487,0.1430051538646033,0.1242086131193591,0.8271484375,0.86669921875,0.30078125,0.310546875,0.4172470420598984,0.06781005859375,0.41357421875,0.55810546875,0.1201171875,0.02459716796875,0.5113933086395264,0.07666015625,0.5048828125,0.307373046875,0.04449462890625,0.1201586984097957,0.137939453125,0.1207275390625,0.77734375,0.83056640625,0.2109375,0.2666015625,0.3435545116662979,0.05438232421875,0.372314453125,0.505859375,0.09527587890625,0.021453857421875,0.4415301457047462,0.060943603515625,0.46435546875,0.260498046875,0.036407470703125,0.0892936140298843,0.113037109375,0.103759765625,0.86669921875,0.90185546875,0.3984375,0.353271484375,0.4936783239245415,0.08416748046875,0.45654296875,0.6142578125,0.15869140625,0.02777099609375,0.5806794315576553,0.09527587890625,0.54931640625,0.360107421875,0.0517578125,0.1589625105261802,0.1678466796875,0.1405029296875
47,14,Alstonia Angulstiloba,106.83967334593044,0.142867268893428,210.52063200503585,9.492963958363962,0.0004686532087818,0.8888011921633961,0.0216020402794194,116.19594807805603,0.153390890287055,209.57434714978808,9.310364461669105,0.0007076594070881,0.8937251853666422,0.0265478775094449,40.004441872954345,0.1188216461980181,208.1699795435654,10.082674850329626,0.0003360518285544,0.8228950852967409,0.0182910617304376,54.840113870176296,0.1439449523035923,97.8944492903308,7.329784023381627,0.0003947133742769,0.9359349307754774,0.019814649712179,60.62090787110279,0.1872060012399602,57.363563078715096,5.519650372635373,0.000690228367879,0.9437723050184448,0.0261992846461564,0.8087288221631942,0.870138618396757,0.3159490072507144,0.3163918480225269,0.4234306803274552,0.071872082862963,0.4218570411348007,0.5693910327244608,0.1380515369271794,0.0276025794340006,0.453862492095803,0.0900157763616011,0.4528494201646013,0.3698233859809916,0.0443278390983545,0.1352366833353824,0.1589963144986079,0.1319470896521636,0.8203125,0.88671875,0.32421875,0.31591796875,0.4439619779586792,0.0699462890625,0.433837890625,0.56982421875,0.13232421875,0.027984619140625,0.4712939411401748,0.08642578125,0.4638671875,0.3662109375,0.04498291015625,0.1413972601294517,0.1539306640625,0.1353759765625,0.77490234375,0.837890625,0.25390625,0.29638671875,0.3557798117399215,0.053924560546875,0.384765625,0.51318359375,0.103515625,0.025177001953125,0.4036614671349525,0.06591796875,0.423095703125,0.31640625,0.039581298828125,0.1065647918730974,0.1258544921875,0.11865234375,0.853515625,0.91650390625,0.3828125,0.3369140625,0.509256049990654,0.0867919921875,0.4697265625,0.6240234375,0.1619873046875,0.030517578125,0.5225026905536652,0.1099853515625,0.492919921875,0.41650390625,0.049835205078125,0.167556919157505,0.1864013671875,0.1485595703125
48,15,Spathodea Campanulatum,101.48480420779032,0.0964990326843202,341.8366643594516,13.208793682737976,0.0002046317036706,0.8702962721401841,0.0142733847073662,107.87827546093384,0.107788385452042,334.6300835444911,12.913695833655602,0.0003422764129161,0.8605107336955142,0.0184469060862731,57.698608855662286,0.0827099597955119,363.5236223476985,13.940071742170424,0.0001471065086011,0.8608316064104907,0.0121025990976144,46.67158845731029,0.1312119073435003,123.94472459942054,8.156180451998118,0.0003253829727326,0.91509238557395,0.0179903332571465,59.64135315371272,0.1460961498780452,103.8154639266539,7.343915362841615,0.0003707452599471,0.9303610612337668,0.019201577939898,0.7985618550834352,0.8370383892514661,0.4728923767251741,0.4713672010588709,0.3753655687898128,0.0701920910286334,0.3723031861080099,0.4600153576473975,0.068817899461134,0.0317585635880892,0.467295318328873,0.0754259995503514,0.4647163876804179,0.2715689269554077,0.0536308427704424,0.122950439108111,0.1414399823712417,0.1192667610765452,0.80419921875,0.84326171875,0.48046875,0.468017578125,0.3737467676401138,0.069091796875,0.369140625,0.4619140625,0.0672607421875,0.031646728515625,0.4687394350767135,0.073638916015625,0.4599609375,0.26953125,0.053009033203125,0.117925114929676,0.141845703125,0.11932373046875,0.765625,0.81005859375,0.3828125,0.426025390625,0.3081645742058754,0.056671142578125,0.3408203125,0.4140625,0.052459716796875,0.0283660888671875,0.404071144759655,0.059661865234375,0.428466796875,0.2303466796875,0.045440673828125,0.0891226399689912,0.12158203125,0.107666015625,0.83984375,0.87158203125,0.5703125,0.51708984375,0.4417157396674156,0.08135986328125,0.40380859375,0.5087890625,0.0822296142578125,0.035125732421875,0.5361512005329132,0.089111328125,0.498779296875,0.310791015625,0.061248779296875,0.1512969546020031,0.160400390625,0.1312255859375
49,16,Clausena Excavata,76.34202333950053,0.0931186143616748,323.0082694179467,12.80056416772484,0.0001744823237659,0.9074444866486412,0.0131803824332504,89.2551306761323,0.0934001753800967,331.33029901418365,12.895061290134766,0.0001777514175628,0.9169512918496134,0.0133034116737703,24.768086166227413,0.0930205620441528,269.6607442853835,12.103513453461694,0.0002490459096988,0.7902704689685495,0.0157473945331153,39.26196690728698,0.1857592289342859,62.7318214040146,5.756724746078081,0.0004220823525236,0.9648485827828434,0.0204853719919579,54.12217936236302,0.1809140673913791,66.0122419594855,5.870650014495047,0.0003691985245474,0.9730252288413804,0.0191596522197572,0.6149684505857073,0.7120175273244971,0.2085256532599378,0.2075839376291201,0.3176862384767125,0.0743288963691452,0.3123761999329915,0.6943757839809848,0.2645732798300971,0.0145713157698769,0.4248832379268508,0.0667884200891216,0.4194007578430535,0.547090202387948,0.0170613955317184,0.0663642993591357,0.2503007009815431,0.0622644184308331,0.630859375,0.73095703125,0.203125,0.207275390625,0.3376373052597046,0.0714111328125,0.319091796875,0.69775390625,0.251220703125,0.0147705078125,0.4509001076221466,0.06317138671875,0.427001953125,0.55322265625,0.017425537109375,0.0688597708940506,0.247802734375,0.0633544921875,0.5791015625,0.67236328125,0.140625,0.192626953125,0.2443197816610336,0.056243896484375,0.2666015625,0.654296875,0.211669921875,0.0130691528320312,0.344497412443161,0.0482177734375,0.361328125,0.5068359375,0.0146865844726562,0.0481062466278672,0.2088623046875,0.05419921875,0.671875,0.77978515625,0.26953125,0.2220458984375,0.4043120145797729,0.0899658203125,0.365966796875,0.736328125,0.30419921875,0.01641845703125,0.5263256430625916,0.08270263671875,0.485107421875,0.59228515625,0.0198211669921875,0.0856842137873172,0.28857421875,0.07275390625
50,17,Syzygium Polyanthum,91.6068766383155,0.0817093264955235,350.5222568210733,13.859337927268225,0.0001672210305824,0.8532962368652672,0.0129095678245874,101.000709805283,0.0855271842818698,339.3735584826079,13.56589174023619,0.0001947023020864,0.8498445064426468,0.0139257048689781,40.23760322472004,0.0754878776019761,367.19107316068585,14.44893128135002,0.0001715883452971,0.8067767722294101,0.0130768195031153,46.1113081600681,0.1552527821450037,78.71375961672551,6.60501171310042,0.0004246020880942,0.9350348383125018,0.0205538280502064,65.32443454279216,0.1699180097051619,68.35899610562066,6.074581168068939,0.0004640112489612,0.945770916153162,0.0214856655202334,0.7439350088709803,0.809838036445999,0.3470342589274585,0.3448480089956219,0.3797979381798613,0.0782197269733062,0.3739410632420074,0.6252293972456142,0.1668730422800561,0.0212187683227189,0.5163522309478673,0.0843167096380133,0.5121275174206188,0.44718821084694,0.0284275633578851,0.0887262230645203,0.2029290986777273,0.0840711768363221,0.748046875,0.81591796875,0.34765625,0.347900390625,0.3828851282596588,0.0780029296875,0.375,0.62744140625,0.16162109375,0.0214691162109375,0.5224907696247101,0.08245849609375,0.51220703125,0.44580078125,0.0285797119140625,0.0861636102199554,0.1993408203125,0.08428955078125,0.71240234375,0.775390625,0.265625,0.32672119140625,0.3124861195683479,0.063720703125,0.33447265625,0.59326171875,0.1365966796875,0.0193023681640625,0.4532452598214149,0.06842041015625,0.4697265625,0.409423828125,0.0252685546875,0.0642493404448032,0.172607421875,0.07330322265625,0.7783203125,0.84765625,0.42578125,0.36474609375,0.4487513452768326,0.09149169921875,0.409912109375,0.6591796875,0.189453125,0.0232696533203125,0.5857749879360199,0.09722900390625,0.54931640625,0.480712890625,0.031463623046875,0.1101413127034902,0.2288818359375,0.09295654296875
51,18,Sandoricum Koetjape,88.98689642144984,0.0892500827913696,382.2269221620723,14.203438301998707,0.000138505947227,0.9191431488683474,0.0117340122580754,97.44978982373254,0.0981307451857521,361.9601547487866,13.7340924309774,0.0002582726802088,0.902229462304038,0.0160059303210914,35.185282784537634,0.0751608908361563,390.6171242314736,14.763192741487304,0.0001300473812283,0.8708996850157539,0.0113781450517463,43.41364226015128,0.1620486855855222,92.66452129873848,6.964690299836566,0.0003184187653038,0.9568027986350648,0.0177907145981445,61.317298879138704,0.1745441933690277,72.64277763650972,6.13507411057159,0.0003458094215867,0.9659667098215988,0.0185386972008102,0.704982105020416,0.7629361001118524,0.2963879567856237,0.2987532341617277,0.3474799218148993,0.0684357397132342,0.3469092992611073,0.5795263479979478,0.151349341732332,0.0189764322341495,0.4784815607490452,0.0736350707503248,0.4793610176256656,0.3620303465435036,0.0290827038644374,0.0798012145938459,0.1974624362323959,0.0767419816997907,0.72265625,0.7783203125,0.27734375,0.28759765625,0.3455284833908081,0.0638427734375,0.351318359375,0.5830078125,0.138427734375,0.018829345703125,0.4887147694826126,0.07000732421875,0.486572265625,0.3447265625,0.0281219482421875,0.0724947415292263,0.1846923828125,0.07659912109375,0.63525390625,0.7044677734375,0.18359375,0.25244140625,0.2503503412008285,0.05047607421875,0.284912109375,0.5185546875,0.1023406982421875,0.0155410766601562,0.3944179639220238,0.0537109375,0.418212890625,0.28369140625,0.0209503173828125,0.0472041107714176,0.150634765625,0.06024169921875,0.7822265625,0.82958984375,0.3984375,0.33251953125,0.4400555938482284,0.08056640625,0.40478515625,0.640625,0.1859130859375,0.022003173828125,0.572005569934845,0.08843994140625,0.541015625,0.41259765625,0.03533935546875,0.1045481208711862,0.22607421875,0.0916748046875
